split,db_id,n_joins,n_tables_ref,tables,join_types,topology,hardness,tier,n_fk_join_conds,n_join_conds,has_subquery,has_group_by,has_aggregation,has_where,agg_funcs,sql_tokens,query
dev,cre_Doc_Template_Mgt,1,2,Paragraphs|Documents,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT T1.document_id ,  T2.document_name FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id ORDER BY count(*) DESC LIMIT 1"
dev,cre_Doc_Template_Mgt,1,2,Paragraphs|Documents,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT T1.document_id ,  T2.document_name FROM Paragraphs AS T1 JOIN Documents AS T2 ON T1.document_id  =  T2.document_id GROUP BY T1.document_id ORDER BY count(*) DESC LIMIT 1"
dev,cre_Doc_Template_Mgt,0,1,Paragraphs,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1
dev,cre_Doc_Template_Mgt,0,1,Paragraphs,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT document_id FROM Paragraphs GROUP BY document_id ORDER BY count(*) ASC LIMIT 1
dev,cre_Doc_Template_Mgt,0,1,Paragraphs,,single,medium,complex,0,0,0,1,1,0,COUNT,13,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2
dev,cre_Doc_Template_Mgt,0,1,Paragraphs,,single,medium,complex,0,0,0,1,1,0,COUNT,13,SELECT document_id FROM Paragraphs GROUP BY document_id HAVING count(*) BETWEEN 1 AND 2
dev,cre_Doc_Template_Mgt,0,1,Paragraphs,,single,extra hard,complex,0,0,1,0,0,1,,17,SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland'
dev,cre_Doc_Template_Mgt,0,1,Paragraphs,,single,extra hard,complex,0,0,1,0,0,1,,17,SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Brazil' INTERSECT SELECT document_id FROM Paragraphs WHERE paragraph_text  =  'Ireland'
dev,course_teach,0,1,teacher,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM teacher
dev,course_teach,0,1,teacher,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM teacher
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,0,,8,SELECT Name FROM teacher ORDER BY Age ASC
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,0,,8,SELECT Name FROM teacher ORDER BY Age ASC
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT Age ,  Hometown FROM teacher"
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT Age ,  Hometown FROM teacher"
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,1,,11,"select name from teacher where hometown != ""little lever urban district"""
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,1,,11,"select name from teacher where hometown != ""little lever urban district"""
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,1,,12,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,1,,12,SELECT Name FROM teacher WHERE Age  =  32 OR Age  =  33
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,0,,10,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1
dev,course_teach,0,1,teacher,,single,easy,simple,0,0,0,0,0,0,,10,SELECT Hometown FROM teacher ORDER BY Age ASC LIMIT 1
dev,course_teach,0,1,teacher,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown"
dev,course_teach,0,1,teacher,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT Hometown ,  COUNT(*) FROM teacher GROUP BY Hometown"
dev,course_teach,0,1,teacher,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1
dev,course_teach,0,1,teacher,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT Hometown FROM teacher GROUP BY Hometown ORDER BY COUNT(*) DESC LIMIT 1
dev,course_teach,0,1,teacher,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2
dev,course_teach,0,1,teacher,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT Hometown FROM teacher GROUP BY Hometown HAVING COUNT(*)  >=  2
dev,course_teach,2,3,course_arrange|course|teacher,INNER|INNER,chain,hard,complex,2,2,0,0,0,0,,24,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID"
dev,course_teach,2,3,course_arrange|course|teacher,INNER|INNER,chain,hard,complex,2,2,0,0,0,0,,24,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID"
dev,course_teach,2,3,course_arrange|course|teacher,INNER|INNER,chain,hard,complex,2,2,0,0,0,0,,27,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name"
dev,course_teach,2,3,course_arrange|course|teacher,INNER|INNER,chain,hard,complex,2,2,0,0,0,0,,27,"SELECT T3.Name ,  T2.Course FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID ORDER BY T3.Name"
dev,course_teach,2,3,course_arrange|course|teacher,INNER|INNER,chain,hard,complex,2,2,0,0,0,1,,26,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math"""
dev,course_teach,2,3,course_arrange|course|teacher,INNER|INNER,chain,hard,complex,2,2,0,0,0,1,,26,"SELECT T3.Name FROM course_arrange AS T1 JOIN course AS T2 ON T1.Course_ID  =  T2.Course_ID JOIN teacher AS T3 ON T1.Teacher_ID  =  T3.Teacher_ID WHERE T2.Course  =  ""Math"""
dev,course_teach,1,2,course_arrange|teacher,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,19,"SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name"
dev,course_teach,1,2,course_arrange|teacher,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,19,"SELECT T2.Name ,  COUNT(*) FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name"
dev,course_teach,1,2,course_arrange|teacher,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,21,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2
dev,course_teach,1,2,course_arrange|teacher,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,21,SELECT T2.Name FROM course_arrange AS T1 JOIN teacher AS T2 ON T1.Teacher_ID  =  T2.Teacher_ID GROUP BY T2.Name HAVING COUNT(*)  >=  2
dev,course_teach,0,2,teacher|course_arrange,,binary,hard,moderate,0,0,1,0,0,1,,12,SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange)
dev,course_teach,0,2,teacher|course_arrange,,binary,hard,moderate,0,0,1,0,0,1,,12,SELECT Name FROM teacher WHERE Teacher_id NOT IN (SELECT Teacher_id FROM course_arrange)
dev,museum_visit,0,1,visitor,,single,medium,simple,0,0,0,0,1,1,COUNT,8,SELECT count(*) FROM visitor WHERE age  <  30
dev,museum_visit,0,1,visitor,,single,medium,simple,0,0,0,0,0,1,,12,SELECT name FROM visitor WHERE Level_of_membership  >  4 ORDER BY Level_of_membership DESC
dev,museum_visit,0,1,visitor,,single,medium,simple,0,0,0,0,1,1,AVG,8,SELECT avg(age) FROM visitor WHERE Level_of_membership  <=  4
dev,museum_visit,0,1,visitor,,single,medium,simple,0,0,0,0,0,1,,14,"SELECT name ,  Level_of_membership FROM visitor WHERE Level_of_membership  >  4 ORDER BY age DESC"
dev,museum_visit,0,1,museum,,single,easy,simple,0,0,0,0,0,0,,12,"SELECT museum_id ,  name FROM museum ORDER BY num_of_staff DESC LIMIT 1"
dev,museum_visit,0,1,museum,,single,medium,simple,0,0,0,0,1,1,AVG,8,SELECT avg(num_of_staff) FROM museum WHERE open_year  <  2009
dev,museum_visit,0,1,museum,,single,easy,simple,0,0,0,0,0,1,,11,"SELECT Num_of_Staff ,  Open_Year FROM museum WHERE name  =  'Plaza Museum'"
dev,museum_visit,0,1,museum,,single,hard,moderate,0,0,1,0,1,1,MIN,15,SELECT name FROM museum WHERE num_of_staff  >  (SELECT min(num_of_staff) FROM museum WHERE open_year  >  2010)
dev,museum_visit,1,2,visitor|visit,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT t1.id ,  t1.name ,  t1.age FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id GROUP BY t1.id HAVING count(*)  >  1"
dev,museum_visit,1,2,visitor|visit,INNER,binary,medium,complex,1,1,0,1,1,0,SUM,27,"SELECT t2.visitor_id ,  t1.name ,  t1.Level_of_membership FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id GROUP BY t2.visitor_id ORDER BY sum(t2.Total_spent) DESC LIMIT 1"
dev,museum_visit,1,2,museum|visit,INNER,binary,medium,complex,1,1,0,1,1,0,COUNT,25,"SELECT t2.Museum_ID ,  t1.name FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID GROUP BY t2.Museum_ID ORDER BY count(*) DESC LIMIT 1"
dev,museum_visit,0,2,museum|visit,,binary,hard,moderate,0,0,1,0,0,1,,12,SELECT name FROM museum WHERE Museum_ID NOT IN (SELECT museum_id FROM visit)
dev,museum_visit,1,2,visitor|visit,INNER,binary,medium,moderate,1,1,0,0,0,0,,22,"SELECT t1.name ,  t1.age FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id ORDER BY t2.num_of_ticket DESC LIMIT 1"
dev,museum_visit,0,1,visit,,single,medium,simple,0,0,0,0,1,0,AVG|MAX,6,"SELECT avg(num_of_ticket) ,  max(num_of_ticket) FROM visit"
dev,museum_visit,1,2,visitor|visit,INNER,binary,medium,moderate,1,1,0,0,1,1,SUM,18,SELECT sum(t2.Total_spent) FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id WHERE t1.Level_of_membership  =  1
dev,museum_visit,4,3,visitor|visit|museum,INNER|INNER|INNER|INNER,mesh,extra hard,extra,4,4,1,0,0,1,,53,SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  <  2009 INTERSECT SELECT t1.name FROM visitor AS t1 JOIN visit AS t2 ON t1.id  =  t2.visitor_id JOIN museum AS t3 ON t3.Museum_ID  =  t2.Museum_ID WHERE t3.open_year  >  2011
dev,museum_visit,1,3,visitor|museum|visit,INNER,partial,extra hard,complex,1,1,1,0,1,1,COUNT,26,SELECT count(*) FROM visitor WHERE id NOT IN (SELECT t2.visitor_id FROM museum AS t1 JOIN visit AS t2 ON t1.Museum_ID  =  t2.Museum_ID WHERE t1.open_year  >  2010)
dev,museum_visit,0,1,museum,,single,medium,simple,0,0,0,0,1,1,COUNT,12,SELECT count(*) FROM museum WHERE open_year  >  2013 OR open_year  <  2008
dev,wta_1,0,1,players,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM players
dev,wta_1,0,1,players,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM players
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM matches
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,COUNT,4,SELECT count(*) FROM matches
dev,wta_1,0,1,players,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'"
dev,wta_1,0,1,players,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT first_name ,  birth_date FROM players WHERE country_code  =  'USA'"
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,AVG|AVG,6,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches"
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,AVG|AVG,6,"SELECT avg(loser_age) ,  avg(winner_age) FROM matches"
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(winner_rank) FROM matches
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(winner_rank) FROM matches
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,MIN,4,SELECT min(loser_rank) FROM matches
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,MIN,4,SELECT min(loser_rank) FROM matches
dev,wta_1,0,1,players,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT country_code) FROM players
dev,wta_1,0,1,players,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT country_code) FROM players
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT loser_name) FROM matches
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,0,COUNT,5,SELECT count(DISTINCT loser_name) FROM matches
dev,wta_1,0,1,matches,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10
dev,wta_1,0,1,matches,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT tourney_name FROM matches GROUP BY tourney_name HAVING count(*)  >  10
dev,wta_1,0,1,matches,,single,extra hard,complex,0,0,1,0,0,1,,17,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016
dev,wta_1,0,1,matches,,single,extra hard,complex,0,0,1,0,0,1,,17,SELECT winner_name FROM matches WHERE YEAR  =  2013 INTERSECT SELECT winner_name FROM matches WHERE YEAR  =  2016
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,1,COUNT,12,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,1,COUNT,12,SELECT count(*) FROM matches WHERE YEAR  =  2013 OR YEAR  =  2016
dev,wta_1,2,2,players|matches,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,43,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'"
dev,wta_1,2,2,players|matches,INNER|INNER,binary,extra hard,extra,2,2,1,0,0,1,,43,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'WTA Championships' INTERSECT SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id WHERE T2.tourney_name  =  'Australian Open'"
dev,wta_1,0,1,players,,single,easy,simple,0,0,0,0,0,0,,11,"SELECT first_name ,  country_code FROM players ORDER BY birth_date LIMIT 1"
dev,wta_1,0,1,players,,single,easy,simple,0,0,0,0,0,0,,11,"SELECT first_name ,  country_code FROM players ORDER BY birth_date LIMIT 1"
dev,wta_1,0,1,players,,single,easy,simple,0,0,0,0,0,0,,9,"SELECT first_name ,  last_name FROM players ORDER BY birth_date"
dev,wta_1,0,1,players,,single,easy,simple,0,0,0,0,0,0,,9,"SELECT first_name ,  last_name FROM players ORDER BY birth_date"
dev,wta_1,0,1,players,,single,medium,simple,0,0,0,0,0,1,,13,"SELECT first_name ,  last_name FROM players WHERE hand  =  'L' ORDER BY birth_date"
dev,wta_1,0,1,players,,single,medium,simple,0,0,0,0,0,1,,13,"SELECT first_name ,  last_name FROM players WHERE hand  =  'L' ORDER BY birth_date"
dev,wta_1,1,2,players|rankings,INNER,binary,medium,moderate,1,1,0,0,0,0,,22,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1"
dev,wta_1,1,2,players|rankings,INNER,binary,medium,moderate,1,1,0,0,0,0,,22,"SELECT T1.country_code ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id ORDER BY T2.tours DESC LIMIT 1"
dev,wta_1,0,1,matches,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1
dev,wta_1,0,1,matches,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT YEAR FROM matches GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1
dev,wta_1,0,1,matches,,single,medium,moderate,0,0,0,1,1,0,COUNT,15,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1"
dev,wta_1,0,1,matches,,single,medium,moderate,0,0,0,1,1,0,COUNT,15,"SELECT winner_name ,  winner_rank_points FROM matches GROUP BY winner_name ORDER BY count(*) DESC LIMIT 1"
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,0,1,,15,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,0,1,,15,SELECT winner_name FROM matches WHERE tourney_name  =  'Australian Open' ORDER BY winner_rank_points DESC LIMIT 1
dev,wta_1,0,1,matches,,single,easy,simple,0,0,0,0,0,0,,12,"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1"
dev,wta_1,0,1,matches,,single,easy,simple,0,0,0,0,0,0,,12,"SELECT winner_name ,  loser_name FROM matches ORDER BY minutes DESC LIMIT 1"
dev,wta_1,1,2,players|rankings,INNER,binary,medium,complex,1,1,0,1,1,0,AVG,19,"SELECT avg(ranking) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name"
dev,wta_1,1,2,players|rankings,INNER,binary,medium,complex,1,1,0,1,1,0,AVG,19,"SELECT avg(ranking) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name"
dev,wta_1,1,2,players|rankings,INNER,binary,medium,complex,1,1,0,1,1,0,SUM,19,"SELECT sum(ranking_points) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name"
dev,wta_1,1,2,players|rankings,INNER,binary,medium,complex,1,1,0,1,1,0,SUM,19,"SELECT sum(ranking_points) ,  T1.first_name FROM players AS T1 JOIN rankings AS T2 ON T1.player_id  =  T2.player_id GROUP BY T1.first_name"
dev,wta_1,0,1,players,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT count(*) ,  country_code FROM players GROUP BY country_code"
dev,wta_1,0,1,players,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT count(*) ,  country_code FROM players GROUP BY country_code"
dev,wta_1,0,1,players,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT country_code FROM players GROUP BY country_code ORDER BY count(*) DESC LIMIT 1
dev,wta_1,0,1,players,,single,medium,moderate,0,0,0,1,1,0,COUNT,13,SELECT country_code FROM players GROUP BY country_code ORDER BY count(*) DESC LIMIT 1
dev,wta_1,0,1,players,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT country_code FROM players GROUP BY country_code HAVING count(*)  >  50
dev,wta_1,0,1,players,,single,medium,complex,0,0,0,1,1,0,COUNT,11,SELECT country_code FROM players GROUP BY country_code HAVING count(*)  >  50
dev,wta_1,0,1,rankings,,single,medium,moderate,0,0,0,1,1,0,SUM,9,"SELECT sum(tours) ,  ranking_date FROM rankings GROUP BY ranking_date"
dev,wta_1,0,1,rankings,,single,medium,moderate,0,0,0,1,1,0,SUM,9,"SELECT sum(tours) ,  ranking_date FROM rankings GROUP BY ranking_date"
dev,wta_1,0,1,matches,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT count(*) ,  YEAR FROM matches GROUP BY YEAR"
dev,wta_1,0,1,matches,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT count(*) ,  YEAR FROM matches GROUP BY YEAR"
dev,wta_1,0,1,matches,,single,easy,simple,0,0,0,0,0,0,,12,"SELECT DISTINCT winner_name ,  winner_rank FROM matches ORDER BY winner_age LIMIT 3"
dev,wta_1,0,1,matches,,single,easy,simple,0,0,0,0,0,0,,12,"SELECT DISTINCT winner_name ,  winner_rank FROM matches ORDER BY winner_age LIMIT 3"
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,1,COUNT,14,SELECT count(DISTINCT winner_name) FROM matches WHERE tourney_name  =  'WTA Championships' AND winner_hand  =  'L'
dev,wta_1,0,1,matches,,single,medium,simple,0,0,0,0,1,1,COUNT,14,SELECT count(DISTINCT winner_name) FROM matches WHERE tourney_name  =  'WTA Championships' AND winner_hand  =  'L'
dev,wta_1,1,2,players|matches,INNER,binary,medium,moderate,1,1,0,0,0,0,,24,"SELECT T1.first_name ,  T1.country_code ,  T1.birth_date FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id ORDER BY T2.winner_rank_points DESC LIMIT 1"
dev,wta_1,1,2,players|matches,INNER,binary,medium,moderate,1,1,0,0,0,0,,24,"SELECT T1.first_name ,  T1.country_code ,  T1.birth_date FROM players AS T1 JOIN matches AS T2 ON T1.player_id  =  T2.winner_id ORDER BY T2.winner_rank_points DESC LIMIT 1"
dev,wta_1,0,1,players,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT count(*) ,  hand FROM players GROUP BY hand"
dev,wta_1,0,1,players,,single,medium,moderate,0,0,0,1,1,0,COUNT,9,"SELECT count(*) ,  hand FROM players GROUP BY hand"
dev,battle_death,0,1,ship,,single,medium,simple,0,0,0,0,1,1,COUNT,8,SELECT count(*) FROM ship WHERE disposition_of_ship  =  'Captured'
dev,battle_death,0,1,ship,,single,easy,simple,0,0,0,0,0,0,,10,"SELECT name ,  tonnage FROM ship ORDER BY name DESC"
dev,battle_death,0,1,battle,,single,easy,simple,0,0,0,0,0,0,,6,"SELECT name ,  date FROM battle"
dev,battle_death,0,1,death,,single,medium,simple,0,0,0,0,1,0,MAX|MIN,6,"SELECT max(killed) ,  min(killed) FROM death"
dev,battle_death,0,1,death,,single,medium,simple,0,0,0,0,1,0,AVG,4,SELECT avg(injured) FROM death
dev,battle_death,1,2,death|ship,INNER,binary,medium,moderate,1,1,0,0,0,1,,20,"SELECT T1.killed ,  T1.injured FROM death AS T1 JOIN ship AS t2 ON T1.caused_by_ship_id  =  T2.id WHERE T2.tonnage  =  't'"
dev,battle_death,0,1,battle,,single,easy,simple,0,0,0,0,0,1,,10,"SELECT name ,  RESULT FROM battle WHERE bulgarian_commander != 'Boril'"
